0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
ALRM ,JD,LRCX,NTAP,NVDA,CRM,SWKS,SYNA,TSM ,MSFT ,FB,TSLA ,ETSY ,PYPL,ALB,NKE,CAT,HD,SNPS ,CELH,NLS,WYY,SHOP,SPSC,CTLT ,CORT ,ALXN ,HZNP ,ACMR,VNET ,KNSL ,ERIE ,ASML ,IPGP ,BR ,OSTK ,OIIM ,LPTH ,BRKS ,PTC ,IRBT ,DE,ROK 
45.169998,39.709999,302.160004,61.93,247.369995,181.360001,123.019997,71.290001,58.009998,165.429993,220.529999,100.632004,50.709999,115.470001,79.779999,103.339996,146.600006,228.910004,149.110001,5.07,3.41,4.2,452,56.93,60.810001,12.85,112.470001,37.950001,32.349998,10.48,108.459999,167.179993,299.269989,145.240005,129.139999,8.4,1.61,0.65,43.310001,79.589996,54.580002,175.529999,204.490005
45.810001,39.049999,307.309998,60.41,246.570007,181.5,123.599998,71.220001,57.470001,166.429993,219.119995,105.681999,49.75,115.110001,80.580002,103.809998,145.690002,231.059998,151,5.25,3.1,4.2,454.089996,56.540001,60.799999,12.55,112.68,37.73,35,10.26,109.080002,169.490005,297.470001,143.710007,130.270004,8.47,1.61,0.66,42.669998,78.690002,53.849998,172.389999,201.369995
45.919998,40.5,310.75,60.169998,249,182.690002,124.550003,71.559998,58.32,165.679993,221.279999,111.82,50.040001,115.470001,80.769997,104.419998,142.520004,232.880005,153.309998,5.66,3.46,4.2,463.170013,56.790001,61.153999,12.72,110.120003,38.18,43.581001,10.3,110.291,167.380005,296.01001,145.490005,132.5,8.67,1.61,0.66,42.240002,79.089996,53.82,170.619995,199.089996
45.080002,39.939999,307.549988,59.080002,248.149994,181.300003,124.410004,72.389999,56.619999,165.270004,219.270004,111.120003,48.779999,115.800003,79.510002,102.620003,139.800003,230.639999,152.110001,5.56,3.59,4.2,460,58.400002,61.25,12.95,108.019997,37.040001,39.77,10.22,105.540001,164.220001,291.559998,143.970001,130.639999,8.23,1.63,0.65,41.040001,82.879997,52.75,168.660004,196.75
45.48,39.189999,303.709991,59.060001,248.300003,181.130005,120.790001,70.059998,57.459999,164.449997,216.110001,110.851997,50.060001,116.510002,80.379997,101.660004,139.259995,230.559998,153.300003,6.01,3.44,4.5,457.829987,58.060001,61.299999,13.01,104.639999,35.669998,35,10.2,109.269997,166.509995,294.48999,143.440002,130.229996,7.81,1.64,0.65,40.599998,85.25,53.84,169.039993,197.869995
45.060001,36.349998,292.690002,57.759998,232.229996,177.300003,116.199997,67.699997,55.060001,160.199997,212.5,107.856003,47.330002,112.309998,78.010002,98.010002,135.570007,228.199997,149.270004,5.88,3.3,4.7,436.73999,56.970001,60.360001,12.77,103.239998,34.610001,32.5,9.67,109.580002,164.270004,283.769989,134.009995,128.119995,7.73,1.62,0.65,38.810001,83.050003,51.25,162.929993,193.610001
45.34,37.683998,293.359985,56.849998,240.710007,180.350006,117.800003,69.160004,55.48,163.070007,213.520004,111.615997,49.380001,114.714996,79.510002,99.519997,135.619995,231.350006,150.850006,5.64,3.42,4.7,451.100006,57.470001,61.59,13.09,105.769997,36,36.529999,9.7,113.199997,166.300003,285.160004,134.710007,129.25,7.81,1.6,0.66,38.779999,84.129997,53.139999,162.399994,194.160004
45.599998,38.790001,295.910004,55.5,243.940002,181.619995,117.800003,67.989998,56.849998,165.690002,218.449997,113.486,49.830002,115.160004,79.739998,99.169998,135.669998,233.399994,150.339996,5.41,3.49,4.6,470.450012,57.130001,62.66,13.08,106.849998,35.84,35.720001,9.51,111.595001,167,293.709991,129.970001,129.520004,8.06,1.59,0.63,38.330002,82.949997,51.110001,160,193.330002
45.52,37.540001,305.76001,54.07,239.399994,180.539993,114.099998,67.160004,55.060001,170.789993,204.75,123.599998,49.360001,112.419998,79.379997,97.370003,132.910004,231.570007,148.639999,5.46,3.12,4.6,464.660004,56.330002,61.34,12.86,99.980003,34.880001,35.099998,9.22,112.139999,165.460007,290.540009,126.760002,127.839996,8.05,1.52,0.62,38.299999,83.260002,50.169998,158.539993,189.759995
43.849998,37.57,297.269989,53.169998,234.75,180.789993,112.720001,65.919998,53.599998,169.580002,201.059998,126.503998,48.48,113.150002,78.720001,95.919998,130.539993,227.889999,147.139999,5.23,2.87,4.5,463.019989,56.279999,60.689999,12.57,98.75,34.150002,33.251999,9.12,113,165.839996,280.170013,127.410004,115.389999,8.02,1.51,0.62,37.889999,82.660004,47.02,157.330002,190.399994
43.290001,38,300,53.490002,235.449997,181.850006,112.699997,66.839996,54.139999,170.399994,202.5,134.703995,48.785,114.050003,79.720001,98.57,129.300003,229.350006,148.5,5.39,2.75,4.5,457.25,56.93,61.52,12.59,99.32,33.889999,34.5,9.2,114.150002,166.529999,283.320007,127.93,116.199997,7.87,1.51,0.63,38.130001,82.959999,46.889999,157.279999,192.490005
43.355,40.064999,316.119995,55.099998,244.020004,186.649994,116.660004,68.260002,56.900002,176.309998,205.199997,166.776001,49.779999,117.300003,82.419998,101.260002,132.679993,234.029999,152.020004,5.44,2.67,4.4,471.790985,57.959999,58.599998,12.56,101.5,34.330002,36.599998,10,115.739998,164.869995,294.230011,135.720001,115.800003,7.54,1.51,0.69,38.959999,85.43,47.75,160.649994,198.660004
44.43,39.450001,323.700012,56.73,247.410004,182.860001,118.139999,69.43,57.169998,178.410004,208.710007,140.822006,49.5,118.890999,85.550003,99.529999,135.440002,235.860001,153.570007,5.55,2.95,4.5,467.958008,57.470001,59.110001,12.96,103.029999,34.939999,34.775002,10.44,115.519997,163.410004,303.049988,139,117.910004,7.9,1.52,0.8,39.099998,85.919998,48.07,166.509995,203.410004
44.470001,40.060001,323,57.34,248.880005,184.240005,116.519997,69.169998,57.279999,180.059998,209.339996,137.399994,49.009998,119.470001,85.540001,100.160004,136.130005,237.479996,154.199997,5.65,3.16,4.4,462.5,58.41,58.689999,13.06,102.080002,34.529999,35.349998,10.84,118.160004,163.759995,306.619995,138.5,119.589996,7.97,1.58,0.77,39.439999,85.660004,51.330002,166.050003,203.649994
43.830002,39.779999,314.720001,57.240002,250.570007,185.649994,113.940002,79.099998,56.060001,182.479996,209.929993,146,48.599998,118.410004,82.099998,98.970001,133,236.520004,153.350006,5.61,3.08,4.5,466.779999,58.009998,57.290001,13.3,100.370003,34.82,35.470001,12.01,119.540001,163.309998,303.200012,133.360001,117.529999,8.25,1.59,0.98,38.5,83.940002,54.450001,166.660004,202.070007
45.32,39.560001,313,56.880001,252.300003,185.559998,111.449997,81.050003,56.34,183.25,210.660004,150.479996,49.43,118.5,83.110001,99,132.779999,236.179993,153.559998,5.63,2.88,4.5,476.529999,57.970001,57.560001,13.47,99.82,35.09,35.860001,11.81,120.849998,160.929993,304,132.100006,117.529999,8.15,1.6,1.16,38.790001,83.5,51.66,166.130005,201.419998
46.455002,40.5,322.869995,58.369999,264.829987,188.649994,117.129997,81.459999,57.810001,183.5,206.509995,151.600006,50.18,118.400002,83.260002,99.440002,135.059998,240.199997,157.149994,5.83,2.88,4.6,489.109985,57.759998,59.345001,13.45,100.830002,36.200001,37.310001,12.69,120.669998,161.600006,313.01001,139.860001,118.629997,8.22,1.61,1.21,41.830002,85.120003,52.060001,168.600006,203.5
46.546001,41.23,328,59.220001,268.450012,186.770004,120.440002,80.919998,58.900002,181.850006,207.399994,152.673996,51.099998,117.870003,86.099998,100.440002,138.089996,238.839996,156.949997,5.85,2.9,4.6,529,57.419998,59,13.41,101.57,35.799999,38.529999,13.08,120.389999,159.699997,315.25,142.389999,119.900002,8.63,1.63,1.28,42.34,85.970001,52.549999,170.210007,203.770004
46.810001,41.060001,333.619995,53.200001,269.109985,188.419998,121.050003,80.25,58.740002,182.869995,209.179993,147,51.5,117.800003,85.099998,101.68,138.429993,240.399994,158.279999,5.88,2.88,4.5,530.70697,58.139999,59.029999,13.13,103.18,35.73,38.299999,13.12,122.93,160.339996,314.019989,132.330002,122.190002,8.77,1.58,1.2,42.040001,86.440002,51.799999,169.860001,200.630005
47.290001,41.59,336.76001,53.68,286,188.100006,118.25,80.809998,57.869999,182.649994,212.649994,157.100006,52.200001,120.800003,88.489998,102.449997,136.889999,242.630005,162.009995,5.86,2.9,4.6,523.330017,57.43,59.740002,13.13,102.230003,35.509998,38.060001,13.08,125.82,162.270004,314.51001,139,121.610001,8.94,1.58,1.25,41.02,86.620003,52.52,167.179993,198.649994
47.099998,41.66,323,52.759998,284.859985,188.919998,115.599998,78.449997,55.630001,185.5,213.399994,166.472,52.650002,121.68,86.690002,101.610001,135.080002,243.160004,162.380005,6.04,2.89,4.5,532,60.389999,59.25,13.25,101.5,35.240002,39.869999,13.27,125.985001,161.559998,306.890015,135.509995,121.690002,8.36,1.56,1.31,39.950001,86.519997,50.560001,164.210007,197.070007
47.220001,42.529999,330.299988,53.049999,301.48999,191.800003,117.75,78.599998,57,186.470001,216.110001,180.203995,52.900002,122.300003,88.690002,102.43,136.059998,243.009995,164.520004,6.15,2.9,4.7,538.640015,59.060001,58.91,13.72,101.949997,35.610001,39.68,13.66,126.599998,161.119995,311,137.070007,122.059998,8.53,1.52,1.38,40.700001,87.459999,51.290001,164.850006,197.199997
46.93,41.330002,324.019989,52.68,296.350006,189.770004,115.970001,75.580002,55.810001,181.100006,212.949997,171.988007,53.18,120.400002,88.349998,100.550003,136.199997,242.149994,151.050003,6.15,3.05,4.8,507.399994,56.209999,58.509998,13.4,100.949997,35.189999,40.23,14.53,123.769997,159.699997,310.440002,140.589996,118.059998,8.8,1.52,1.41,39.099998,87.239998,50.240002,164.5,199.679993
46.619999,40.16,315.23999,51.860001,290.660004,186.720001,113.470001,75.599998,55.52,177.25,208.830002,176.089996,52.84,118.529999,90.459999,99.629997,135.110001,244,148.160004,6.32,3.33,5,511.609985,56.240002,58.209999,13.5,101.519997,34.75,38.549999,14.07,120.089996,158.600006,304.730011,134.619995,119.110001,9,1.51,1.43,37.900002,87.18,50.849998,176,202.220001
45.139999,38.380001,295.119995,49.68,268,178.789993,108.800003,70.400002,53.18,163.229996,198.169998,164.440002,50.060001,113.519997,87.209999,95.25,132.050003,237.699997,141.300003,6.05,3.15,4.8,476,54.060001,55.32,12.92,97.75,33.77,34.880001,13.89,121.019997,156.089996,288.269989,122.699997,115.550003,8.83,1.45,1.31,36.009998,83.379997,48.290001,171.5,199.800003
44.07,38.400002,289.390015,48.419998,257.959991,179.429993,105.800003,70.379997,53.830002,167.649994,195.949997,157.399994,49.200001,109.330002,85.68,92.620003,128.25,236.479996,141.559998,5.94,3.12,4.6,456.459991,54.279999,54.560001,13.1,94.769997,33.66,36.07,14.71,126.300003,154.610001,284.440002,124.760002,112.32,7.5,1.45,1.23,34.810001,80.099998,46.040001,165.800003,196.089996
46.009998,39.25,294.619995,48.25,262,174.25,103.730003,69,54.380001,168.210007,195.490005,155.222,50,108.599998,84.309998,91.989998,127.550003,234.320007,141.100006,5.95,3.15,4.4,459.040009,54.02,54.549999,13.15,94.43,33.919998,36.509998,14.9,125.845001,156.990005,285.589996,126.650002,112.510002,7.41,1.45,1.3,34.82,79.870003,46.540001,165.610001,194.889999
45.279999,38.02,282.01001,46.389999,248.889999,170.050003,97.330002,64.43,53.27,157.979996,189.5,133.800003,53.810001,106.300003,80.739998,88.5,123.220001,224.570007,136.119995,6.04,2.7,4.3,427.934998,52.240002,52.419998,13.1,90.910004,33.84,33.91,14.54,123.080002,154.75,275.869995,120.080002,107.690002,6.52,1.36,1.22,33.080002,75.190002,44.709999,159.960007,186.110001
44.950001,36.814999,273.660004,44.889999,241.789993,163.119995,91.800003,61.939999,51,152,181.820007,122.304001,56.321999,103.720001,76.669998,85.150002,119.029999,212.330002,131.509995,5.44,2.67,4,420.5,50.779999,49.82,12.43,89.699997,32.509998,32.130001,13.65,116.260002,137.419998,265.980011,118,102.910004,6.25,1.3,1.2,32.259998,72.82,44.509998,152.660004,177.75
